hole_uid,source_id,native_id,company,project,jurisdiction,lat,lon,easting,northing,utm_zone,utm_hemi,datum,elev_m,azimuth,dip,depth_m,year_drilled,has_assay,assay_flags,report_ref,url
gov:nb:H-71-2,gov:nb,H-71-2,,Yes,New Brunswick,47.87741601750513,-65.86907118800832,,,,,NAD83,,215.0,45.0,51.2064,1971.0,0,,472037,
gov:nb:H-71-3,gov:nb,H-71-3,,Yes,New Brunswick,47.877469684035205,-65.86901707094599,,,,,NAD83,,45.0,75.0,65.71488,1971.0,0,,472037,
gov:nb:H-71-4,gov:nb,H-71-4,,Yes,New Brunswick,47.876981234763626,-65.8685015841733,,,,,NAD83,,60.0,45.0,62.7888,1971.0,0,,472037,
gov:nb:A-4,gov:nb,A-4,,Yes,New Brunswick,47.454838380227855,-65.6996117802223,,,,,NAD83,,56.0,-45.0,167.6318,1953.0,0,,471054,
gov:nb:A-5,gov:nb,A-5,,Yes,New Brunswick,47.45624083545554,-65.6969117047038,,,,,NAD83,,56.0,-45.0,246.2664,1953.0,0,,471054,
gov:nb:AM-1,gov:nb,AM-1,,1,New Brunswick,47.44771740601866,-65.67699128467167,,,,,NAD83,,226.0,-60.0,165.2016,1955.0,0,,471059,
gov:nb:AM-1B,gov:nb,AM-1B,,2,New Brunswick,47.44929195013524,-65.68721722782604,,,,,NAD83,,246.0,-50.0,155.7528,1956.0,0,,471059,
gov:nb:AM-1N,gov:nb,AM-1N,,1,New Brunswick,47.449811027894555,-65.68301895237396,,,,,NAD83,,224.0,-45.0,86.25840000000001,1955.0,0,,471059,
gov:nb:AM-2,gov:nb,AM-2,,1,New Brunswick,47.449202064502515,-65.67706112252318,,,,,NAD83,,226.0,-60.0,201.168,1955.0,0,,471059,
gov:nb:AM-2B,gov:nb,AM-2B,,2,New Brunswick,47.45070133305252,-65.68299200846863,,,,,NAD83,,246.0,-50.0,184.5564,1956.0,0,,471059,
gov:nb:AM-3,gov:nb,AM-3,,1,New Brunswick,47.44912010659961,-65.67944926339177,,,,,NAD83,,46.0,-50.0,227.07600000000002,1955.0,0,,471059,
gov:nb:AM-3B,gov:nb,AM-3B,,2,New Brunswick,47.450719227141484,-65.68297847264897,,,,,NAD83,,246.0,-65.0,219.69984,1956.0,0,,471059,
gov:nb:AM-4,gov:nb,AM-4,,1,New Brunswick,47.44838675162802,-65.67373216817384,,,,,NAD83,,,-90.0,59.436,1955.0,0,,471059,
gov:nb:B-1,gov:nb,B-1,,Yes,New Brunswick,47.45722862861706,-65.71367371124077,,,,,NAD83,,246.0,-45.0,290.1554,1953.0,0,,471054,
gov:nb:B-2,gov:nb,B-2,,Yes,New Brunswick,47.456301077259226,-65.71351502600744,,,,,NAD83,,246.0,-45.0,213.3496,1953.0,0,,471054,
gov:nb:B-3,gov:nb,B-3,,Yes,New Brunswick,47.456793397704885,-65.71316292146366,,,,,NAD83,,56.0,-45.0,167.6318,1953.0,0,,471054,
gov:nb:B-4,gov:nb,B-4,,Yes,New Brunswick,47.459378126707605,-65.71628122979733,,,,,NAD83,,246.0,-45.0,137.7629,1953.0,0,,471054,
gov:nb:B-5,gov:nb,B-5,,Yes,New Brunswick,47.45978815914435,-65.71176575372405,,,,,NAD83,,246.0,-45.0,213.3496,1953.0,0,,471054,
gov:nb:BR-1,gov:nb,BR-1,,Yes,New Brunswick,47.45439717877765,-65.69179402106352,,,,,NAD83,,70.0,-45.0,133.2,1988.0,0,,473587,
gov:nb:HN92-29,gov:nb,HN92-29,,Yes,New Brunswick,47.31210147061089,-66.32356527099901,,,,,NAD83,,200.0,-78.0,754.56288,1992.0,0,,474282,
gov:nb:HN92-30,gov:nb,HN92-30,,Yes,New Brunswick,47.31194474700555,-66.32109254550792,,,,,NAD83,,200.0,-80.0,644.46912,1992.0,0,,474282,
gov:nb:HN92-32,gov:nb,HN92-32,,Yes,New Brunswick,47.30954630754265,-66.3231901848916,,,,,NAD83,,180.0,70.0,453.48144,1992.0,0,,474638,
gov:nb:HN92-33,gov:nb,HN92-33,,Yes,New Brunswick,47.312141629767176,-66.32044381381222,,,,,NAD83,,200.0,-85.0,485.45496,1992.0,0,,474282,
gov:nb:HN92-34,gov:nb,HN92-34,,Yes,New Brunswick,47.31728334392171,-66.32405077034342,,,,,NAD83,,201.0,-68.0,1075.340496,1992.0,0,,474300,
gov:nb:HN92-35,gov:nb,HN92-35,,Yes,New Brunswick,47.31048259583302,-66.32371610432347,,,,,NAD83,,200.0,-70.0,402.00072,1992.0,0,,474282,
gov:nb:HN92-36,gov:nb,HN92-36,,Yes,New Brunswick,47.314465506621225,-66.32248610554684,,,,,NAD83,,180.0,-77.0,806.0436000000001,1992.0,0,,474300,
gov:nb:HN92-37,gov:nb,HN92-37,,Yes,New Brunswick,47.304460631492404,-66.33292670650664,,,,,NAD83,,200.0,-45.5,259.9944,1992.0,0,,474282,
gov:nb:HN92-38,gov:nb,HN92-38,,Yes,New Brunswick,47.312132634786316,-66.32044384407911,,,,,NAD83,,200.0,-74.0,461.98536,1992.0,0,,474282,
gov:nb:HN92-39,gov:nb,HN92-39,,Yes,New Brunswick,47.31445655234461,-66.32251258838511,,,,,NAD83,,201.0,-72.0,730.69704,1992.0,0,,474300,
gov:nb:HN92-40,gov:nb,HN92-40,,Yes,New Brunswick,47.30910927690811,-66.32563829461213,,,,,NAD83,,200.0,-60.0,439.39968,1992.0,0,,474282,
gov:nb:HN92-41,gov:nb,HN92-41,,Yes,New Brunswick,47.31575771302186,-66.32049777940223,,,,,NAD83,,201.0,-73.0,220.163136,1992.0,0,,474300,
gov:nb:HN92-42,gov:nb,HN92-42,,Yes,New Brunswick,47.31117615790015,-66.32433542160294,,,,,NAD83,,200.0,-82.0,662.69616,1992.0,0,,474282,
gov:nb:HN92-43,gov:nb,HN92-43,,Yes,New Brunswick,47.310970418658236,-66.32508996148279,,,,,NAD83,,200.0,-80.0,489.5088,1992.0,0,,474282,
gov:nb:HN94-66,gov:nb,HN94-66,,1,New Brunswick,47.31411731518818,-66.32419347470059,,,,,NAD83,,180.0,-83.0,242.316,1994.0,0,,474638,
gov:nb:HN94-67,gov:nb,HN94-67,,1,New Brunswick,47.31209099503312,-66.32259981215444,,,,,NAD83,,180.0,-86.0,637.9464,1994.0,0,,474638,
gov:nb:HN94-68,gov:nb,HN94-68,,1,New Brunswick,47.31571415450949,-66.32141057766992,,,,,NAD83,,180.0,-77.0,978.98712,1994.0,0,,474638,
gov:nb:HN94-69,gov:nb,HN94-69,,1,New Brunswick,47.311741387986174,-66.3233812996348,,,,,NAD83,,180.0,-76.0,604.99752,1994.0,0,,474638,
gov:nb:HN94-70,gov:nb,HN94-70,,1,New Brunswick,47.31285550737643,-66.32255759213812,,,,,NAD83,,184.5,-83.0,659.498808,1994.0,0,,474638,
gov:nb:HN94-71,gov:nb,HN94-71,,1,New Brunswick,47.31431428781186,-66.31780443122682,,,,,NAD83,,180.0,-84.0,716.98104,1994.0,0,,474638,
gov:nb:HN94-72,gov:nb,HN94-72,,1,New Brunswick,47.316541507458275,-66.32128876503022,,,,,NAD83,,180.0,-80.0,390.72312,1994.0,0,,474638,
gov:nb:HN94-72A,gov:nb,HN94-72A,,1,New Brunswick,47.31691073110841,-66.32156529812674,,,,,NAD83,,180.0,-80.0,1027.99896,1994.0,0,,474638,
gov:nb:HN94-73,gov:nb,HN94-73,,1,New Brunswick,47.31588047625982,-66.31847365403797,,,,,NAD83,,180.0,-86.0,97.9932,1994.0,0,,474638,
gov:nb:HN94-74,gov:nb,HN94-74,,1,New Brunswick,47.311658625080284,-66.32220447460344,,,,,NAD83,,180.0,-74.0,655.50288,1994.0,0,,474638,
gov:nb:HN94-75,gov:nb,HN94-75,,1,New Brunswick,47.31207760260116,-66.32561536975535,,,,,NAD83,,180.0,-84.0,737.4940799999999,1994.0,0,,474638,
gov:nb:HN94-76,gov:nb,HN94-76,,1,New Brunswick,47.31078628862696,-66.33441462239789,,,,,NAD83,,180.0,-80.0,766.48056,1994.0,0,,474638,
gov:nb:HN94-78,gov:nb,HN94-78,,1,New Brunswick,47.31258534874669,-66.32829860059073,,,,,NAD83,,180.0,-86.0,935.97984,1994.0,0,,474638,
gov:nb:HN94-79,gov:nb,HN94-79,,1,New Brunswick,47.31047042975639,-66.32165296081546,,,,,NAD83,,180.0,-74.0,441.99048,1994.0,0,,474638,
gov:nb:HN94-80,gov:nb,HN94-80,,1,New Brunswick,47.31905159427499,-66.3215978211118,,,,,NAD83,,183.0,-87.0,1258.5192,1994.0,0,,474638,
gov:nb:HN94-81,gov:nb,HN94-81,,1,New Brunswick,47.3119089106134,-66.32118524690982,,,,,NAD83,,180.0,-86.0,452.99376,1994.0,0,,474638,
gov:nb:HN94-82,gov:nb,HN94-82,,1,New Brunswick,47.311265361589015,-66.32384577582734,,,,,NAD83,,180.0,-83.5,509.4732,1994.0,0,,474638,
gov:nb:HN94-83,gov:nb,HN94-83,,1,New Brunswick,47.31481053232129,-66.32458798902817,,,,,NAD83,,180.0,-60.0,138.684,1994.0,0,,474638,
gov:nb:HN94-83A,gov:nb,HN94-83A,,1,New Brunswick,47.314900542395385,-66.3246273730272,,,,,NAD83,,180.0,-66.5,448.05600000000004,1994.0,0,,474638,
gov:nb:N1,gov:nb,N1,,Yes,New Brunswick,47.39816793411663,-65.9259511817189,,,,,NAD83,,2.0,-45.0,109.11840000000001,1965.0,0,,471192,
gov:nb:N2,gov:nb,N2,,Yes,New Brunswick,47.40056594340873,-65.93066813852963,,,,,NAD83,,22.0,-45.0,93.5736,1965.0,0,,471192,
gov:nb:N3,gov:nb,N3,,Yes,New Brunswick,47.397666987350554,-65.93379902569788,,,,,NAD83,,2.0,-45.0,149.6568,1965.0,0,,471192,
gov:nb:76-1,gov:nb,76-1,,1,New Brunswick,47.39209433480156,-65.92735451021225,,,,,NAD83,,34.0,-45.0,92.3544,1976.0,0,,470393,
gov:nb:76-8,gov:nb,76-8,,No,New Brunswick,47.382270261814426,-65.87668434294244,,,,,NAD83,,100.0,-55.0,88.69680000000001,1976.0,0,,472901,
gov:nb:76-10,gov:nb,76-10,,No,New Brunswick,47.380484436417355,-65.87912873597922,,,,,NAD83,,91.5,-55.0,101.1936,1976.0,0,,472901,
gov:nb:76-11,gov:nb,76-11,,No,New Brunswick,47.383217742463536,-65.8789114578542,,,,,NAD83,,87.0,-60.0,487.0704,1976.0,0,,472901,
gov:nb:76-12,gov:nb,76-12,,No,New Brunswick,47.38413132321932,-65.87818562521971,,,,,NAD83,,91.5,-65.0,586.1304,1976.0,0,,472901,
gov:nb:76-13,gov:nb,76-13,,No,New Brunswick,47.38074417592532,-65.88059570276903,,,,,NAD83,,91.5,-60.0,478.2312,1976.0,0,,472901,
gov:nb:77-2,gov:nb,77-2,,1,New Brunswick,47.38548895516935,-65.92492236051747,,,,,NAD83,,,,99.3648,1977.0,0,,472200,
gov:nb:77-6a,gov:nb,77-6a,,1,New Brunswick,47.385147907333064,-65.91968131669516,,,,,NAD83,,,,16.4592,1977.0,0,,472200,
gov:nb:77-9,gov:nb,77-9,,1,New Brunswick,47.40019304592385,-65.93901836286223,,,,,NAD83,,,,215.18880000000001,1977.0,0,,472337,
gov:nb:77-10,gov:nb,77-10,,1,New Brunswick,47.38452912510653,-65.92184684894957,,,,,NAD83,,,,86.56320000000001,1977.0,0,,472200,
gov:nb:77-11,gov:nb,77-11,,1,New Brunswick,47.385235735457485,-65.88961581264458,,,,,NAD83,,,,154.8384,1977.0,0,,472200,
gov:nb:77-14,gov:nb,77-14,,1,New Brunswick,47.38297865901528,-65.90003801703692,,,,,NAD83,,,,89.91600000000001,1977.0,0,,472200,
gov:nb:4263-2-89,gov:nb,4263-2-89,,Yes,New Brunswick,47.379346579699764,-65.91442091251567,,,,,NAD83,,100.0,45.0,483.108,1989.0,0,,474101,
gov:nb:4263-3-89,gov:nb,4263-3-89,,Yes,New Brunswick,47.37613717480197,-65.92012378037869,,,,,NAD83,,102.0,45.0,314.8584,1989.0,0,,474101,
gov:nb:OH-5,gov:nb,OH-5,,Yes,New Brunswick,47.4707274763987,-66.19862251969926,,,,,NAD83,,270.0,-45.0,92.964,1968.0,0,,471379,
gov:nb:OH-8,gov:nb,OH-8,,Yes,New Brunswick,47.47131187508762,-66.19852634564354,,,,,NAD83,,270.0,-45.0,89.00160000000001,1968.0,0,,471379,
gov:nb:OH-9,gov:nb,OH-9,,Yes,New Brunswick,47.470178363466324,-66.19845318552466,,,,,NAD83,,270.0,-45.0,76.8096,1968.0,0,,471379,
gov:nb:OH-10,gov:nb,OH-10,,Yes,New Brunswick,47.47076894701077,-66.19728247419137,,,,,NAD83,,270.0,-45.0,175.56480000000002,1968.0,0,,471379,
gov:nb:OH-11,gov:nb,OH-11,,Yes,New Brunswick,47.47183237707836,-66.19807235787515,,,,,NAD83,,270.0,-45.0,91.44,1968.0,0,,471379,
gov:nb:OH-12,gov:nb,OH-12,,Yes,New Brunswick,47.4707274763987,-66.19862251969926,,,,,NAD83,,270.0,-70.0,56.388000000000005,1968.0,0,,471379,
gov:nb:OH-19,gov:nb,OH-19,,Yes,New Brunswick,47.492493091742524,-66.20510789003642,,,,,NAD83,,270.0,-45.0,137.7696,1969.0,0,,471382,
gov:nb:OH-20,gov:nb,OH-20,,Yes,New Brunswick,47.49521251855374,-66.20279680785804,,,,,NAD83,,270.0,-45.0,100.8888,1969.0,0,,471382,
gov:nb:OH-21,gov:nb,OH-21,,Yes,New Brunswick,47.48920676905866,-66.20381240452298,,,,,NAD83,,270.0,-45.0,138.3792,1969.0,0,,471382,
gov:nb:OH-31,gov:nb,OH-31,,Yes,New Brunswick,47.47076397304239,-66.19882129437711,,,,,NAD83,,262.0,-68.0,30.7848,1969.0,0,,471382,
gov:nb:OH-32,gov:nb,OH-32,,Yes,New Brunswick,47.47075553151088,-66.19903358934138,,,,,NAD83,,270.0,-68.0,15.24,1969.0,0,,471382,
gov:nb:OH-33,gov:nb,OH-33,,Yes,New Brunswick,47.47134868307241,-66.19884451100987,,,,,NAD83,,270.0,-70.0,21.945600000000002,1969.0,0,,471382,
gov:nb:OH-34,gov:nb,OH-34,,Yes,New Brunswick,47.471294197524244,-66.19864583616307,,,,,NAD83,,270.0,-70.0,41.757600000000004,1969.0,0,,471382,
gov:nb:OH-35,gov:nb,OH-35,,Yes,New Brunswick,47.47099827871156,-66.19899241774337,,,,,NAD83,,270.0,-70.0,23.4696,1969.0,0,,471382,
gov:nb:OH-36,gov:nb,OH-36,,Yes,New Brunswick,47.47100658184939,-66.1987270605578,,,,,NAD83,,270.0,70.0,31.3944,1969.0,0,,471382,
gov:nb:4-66,gov:nb,4-66,,Yes,New Brunswick,47.50268965761731,-65.87277563115083,,,,,NAD83,,132.0,50.0,147.828,1966.0,0,,470367,
gov:nb:5-66,gov:nb,5-66,,Yes,New Brunswick,47.49406339795601,-65.8743639406744,,,,,NAD83,,132.0,50.0,93.8784,1966.0,0,,470367,
gov:nb:6-66,gov:nb,6-66,,Yes,New Brunswick,47.50645988025451,-65.87139034883666,,,,,NAD83,,132.0,50.0,103.632,1966.0,0,,470367,
gov:nb:N-45,gov:nb,N-45,,Yes,New Brunswick,47.74001068831268,-65.78250276332611,,,,,NAD83,,205.0,,178.30800000000002,1966.0,0,,470379,
gov:nb:N-60,gov:nb,N-60,,Yes,New Brunswick,47.73927970065792,-65.81479227951763,,,,,NAD83,,,45.0,89.91600000000001,1968.0,0,,470380,
gov:nb:N-61,gov:nb,N-61,,Yes,New Brunswick,47.73927970065792,-65.81479227951763,,,,,NAD83,,,45.0,117.6528,1968.0,0,,470380,
gov:nb:N-62,gov:nb,N-62,,Yes,New Brunswick,47.73972438756302,-65.81546649787096,,,,,NAD83,,,50.0,113.99520000000001,1968.0,0,,470380,
gov:nb:N-66,gov:nb,N-66,,Yes,New Brunswick,47.721611027201995,-65.80497191869567,,,,,NAD83,,,45.0,152.4,1970.0,0,,470381,
gov:nb:NB-T-0-22,gov:nb,NB-T-0-22,,Yes,New Brunswick,46.97786628090372,-67.03243999767916,,,,,NAD83,,,90.0,185.0136,1975.0,0,,470390,
gov:nb:NB-T-0-23,gov:nb,NB-T-0-23,,Yes,New Brunswick,46.97892263514078,-67.03355455076988,,,,,NAD83,,,-90.0,178.91760000000002,1975.0,0,,470390,
gov:nb:NB-T-0-24,gov:nb,NB-T-0-24,,Yes,New Brunswick,46.97676665492366,-67.03483440555118,,,,,NAD83,,,-90.0,171.29760000000002,1975.0,0,,470390,
gov:nb:NB-T-0-25,gov:nb,NB-T-0-25,,Yes,New Brunswick,46.97838504320139,-67.03695352162295,,,,,NAD83,,,-90.0,267.6144,1975.0,0,,470390,
gov:nb:104-1,gov:nb,104-1,,Yes,New Brunswick,47.39525083583585,-65.85876840098247,,,,,NAD83,,90.0,-62.0,214.88400000000001,1976.0,0,,470395,
gov:nb:104-2,gov:nb,104-2,,Yes,New Brunswick,47.39407507528876,-65.85923294382012,,,,,NAD83,,90.0,-58.5,294.4368,1976.0,0,,470395,
gov:nb:104-3,gov:nb,104-3,,Yes,New Brunswick,47.392949751109654,-65.85906103959549,,,,,NAD83,,90.0,-58.5,245.364,1976.0,0,,470395,
gov:nb:8A-1,gov:nb,8A-1,,Yes,New Brunswick,47.657867066070835,-65.96538778265233,,,,,NAD83,,,45.0,102.7176,1968.0,0,,470396,
gov:nb:8A-2,gov:nb,8A-2,,Yes,New Brunswick,47.65755554143738,-65.96609649098592,,,,,NAD83,,,45.0,97.8408,1968.0,0,,470396,
gov:nb:8A-3,gov:nb,8A-3,,Yes,New Brunswick,47.658028215142394,-65.96522640245013,,,,,NAD83,,,45.0,133.5024,1968.0,0,,470396,
gov:nb:8A-4,gov:nb,8A-4,,Yes,New Brunswick,47.657972161890896,-65.96477434414295,,,,,NAD83,,,45.0,136.8552,1968.0,0,,470396,
gov:nb:8A-5,gov:nb,8A-5,,Yes,New Brunswick,47.65815844414479,-65.96421333039095,,,,,NAD83,,,45.0,135.9408,1968.0,0,,470396,
gov:nb:8A-8,gov:nb,8A-8,,Yes,New Brunswick,47.65806646348563,-65.96571857929627,,,,,NAD83,,,45.0,127.4064,1968.0,0,,470396,
gov:nb:8A-9,gov:nb,8A-9,,Yes,New Brunswick,47.65837884658368,-65.96519622977098,,,,,NAD83,,,45.0,153.0096,1968.0,0,,470396,
gov:nb:8A-10,gov:nb,8A-10,,Yes,New Brunswick,47.65780146127222,-65.96287238942242,,,,,NAD83,,,45.0,135.636,1968.0,0,,470396,
gov:nb:8A-11,gov:nb,8A-11,,Yes,New Brunswick,47.65808666096739,-65.96619762659145,,,,,NAD83,,,45.0,144.78,1968.0,0,,470396,
gov:nb:8A-12,gov:nb,8A-12,,Yes,New Brunswick,47.65822854531644,-65.96381324249447,,,,,NAD83,,,45.0,153.924,1968.0,0,,470396,
gov:nb:8A-13,gov:nb,8A-13,,Yes,New Brunswick,47.6578824429679,-65.96677212595999,,,,,NAD83,,,45.0,107.59440000000001,1968.0,0,,470396,
gov:nb:8-24,gov:nb,8-24,,Yes,New Brunswick,47.66453747532969,-65.94369809001405,,,,,NAD83,,,-45.0,108.20400000000001,1968.0,0,,470397,
gov:nb:8-25,gov:nb,8-25,,Yes,New Brunswick,47.66427429195118,-65.94320823815805,,,,,NAD83,,,45.0,123.444,1968.0,0,,470397,
gov:nb:8-26,gov:nb,8-26,,Yes,New Brunswick,47.665426139196406,-65.94146522975531,,,,,NAD83,,,-45.0,115.21440000000001,1968.0,0,,470397,
gov:nb:8-27,gov:nb,8-27,,Yes,New Brunswick,47.665328942132476,-65.9418257453098,,,,,NAD83,,,-45.0,123.7488,1969.0,0,,470397,
gov:nb:8-28,gov:nb,8-28,,Yes,New Brunswick,47.66444260984166,-65.94267389854531,,,,,NAD83,,,-45.0,124.0536,1969.0,0,,470397,
gov:nb:8-29,gov:nb,8-29,,Yes,New Brunswick,47.665559181231274,-65.94107770489913,,,,,NAD83,,,-45.0,122.5296,1969.0,0,,470397,
gov:nb:8-30,gov:nb,8-30,,Yes,New Brunswick,47.66421657866305,-65.94617789020421,,,,,NAD83,,,45.0,124.6632,1969.0,0,,470397,
gov:nb:8-31,gov:nb,8-31,,Yes,New Brunswick,47.663652482889844,-65.94859362732,,,,,NAD83,,,,136.5504,1969.0,0,,470397,
gov:nb:8-32,gov:nb,8-32,,Yes,New Brunswick,47.66380359968872,-65.94821925885354,,,,,NAD83,,,45.0,136.5504,1969.0,0,,470397,
gov:nb:8-33,gov:nb,8-33,,Yes,New Brunswick,47.66434083403654,-65.94583042072165,,,,,NAD83,,,-45.0,128.01600000000002,1969.0,0,,470397,
gov:nb:8-34,gov:nb,8-34,,Yes,New Brunswick,47.663908819730864,-65.94576838068534,,,,,NAD83,,,45.0,132.2832,1969.0,0,,470397,
gov:nb:8-36,gov:nb,8-36,,Yes,New Brunswick,47.664528235214874,-65.94552222956078,,,,,NAD83,,,45.0,600.1512,1969.0,0,,470397,
gov:nb:8-37,gov:nb,8-37,,Yes,New Brunswick,47.664119366852354,-65.94653838889622,,,,,NAD83,,,45.0,108.50880000000001,1969.0,0,,470397,
gov:nb:8-38,gov:nb,8-38,,Yes,New Brunswick,47.66463437371219,-65.94514831826538,,,,,NAD83,,,45.0,139.5984,1969.0,0,,470397,
gov:nb:8-39,gov:nb,8-39,,Yes,New Brunswick,47.66567423465807,-65.94069036846798,,,,,NAD83,,,45.0,128.62560000000002,1969.0,0,,470397,
gov:nb:8-40,gov:nb,8-40,,Yes,New Brunswick,47.664208416645494,-65.94447377142717,,,,,NAD83,,,45.0,137.4648,1969.0,0,,470397,
gov:nb:8-41,gov:nb,8-41,,Yes,New Brunswick,47.66496900347955,-65.94178960411107,,,,,NAD83,,,45.0,121.92,1969.0,0,,470397,
gov:nb:8-43,gov:nb,8-43,,Yes,New Brunswick,47.66430302376185,-65.94170343966725,,,,,NAD83,,,45.0,121.6152,1969.0,0,,470397,
gov:nb:8-44,gov:nb,8-44,,Yes,New Brunswick,47.66597059852091,-65.94433541635621,,,,,NAD83,,,45.0,151.7904,1969.0,0,,470397,
gov:nb:8-45,gov:nb,8-45,,Yes,New Brunswick,47.665224545247455,-65.94255913744396,,,,,NAD83,,,45.0,124.3584,1969.0,0,,470397,
gov:nb:8-47,gov:nb,8-47,,Yes,New Brunswick,47.66446590975735,-65.9437787283154,,,,,NAD83,,,45.0,173.43120000000002,1969.0,0,,470397,
gov:nb:8-42,gov:nb,8-42,,Yes,New Brunswick,47.66468348489378,-65.94601322666544,,,,,NAD83,,,45.0,167.03040000000001,1969.0,0,,470397,
gov:nb:8-14,gov:nb,8-14,,Yes,New Brunswick,47.66595695154644,-65.9452409483721,,,,,NAD83,,,45.0,58.8264,1968.0,0,,470398,
gov:nb:8-15,gov:nb,8-15,,Yes,New Brunswick,47.66595695154644,-65.9452409483721,,,,,NAD83,,,45.0,57.302400000000006,1968.0,0,,470398,
gov:nb:8-16,gov:nb,8-16,,Yes,New Brunswick,47.66595695154644,-65.9452409483721,,,,,NAD83,,,45.0,84.42960000000001,1968.0,0,,470398,
gov:nb:8-18,gov:nb,8-18,,Yes,New Brunswick,47.66572235108497,-65.94508363737772,,,,,NAD83,,,45.0,95.7072,1968.0,0,,470398,
gov:nb:8-19,gov:nb,8-19,,Yes,New Brunswick,47.66643514543273,-65.94555548017988,,,,,NAD83,,,45.0,101.4984,1968.0,0,,470398,
gov:nb:8-20,gov:nb,8-20,,Yes,New Brunswick,47.66659760480196,-65.94567360795916,,,,,NAD83,,,45.0,141.4272,1968.0,0,,470398,
gov:nb:8-21,gov:nb,8-21,,Yes,New Brunswick,47.66572235108497,-65.94508363737772,,,,,NAD83,,,45.0,151.4856,1968.0,0,,470398,
gov:nb:8-22,gov:nb,8-22,,Yes,New Brunswick,47.66549648878784,-65.94487297830894,,,,,NAD83,,,45.0,103.632,1968.0,0,,470398,
gov:nb:8-23,gov:nb,8-23,,Yes,New Brunswick,47.666180453262335,-65.94495899566242,,,,,NAD83,,,45.0,110.33760000000001,1968.0,0,,470398,
gov:nb:8-35,gov:nb,8-35,,Yes,New Brunswick,47.665456939541436,-65.94600511865772,,,,,NAD83,,,45.0,425.0,1969.0,0,,470398,
gov:nb:8-46,gov:nb,8-46,,Yes,New Brunswick,47.66883192026454,-65.94458494868195,,,,,NAD83,,,45.0,127.4064,1969.0,0,,470398,
gov:nb:8A-14,gov:nb,8A-14,,Yes,New Brunswick,47.65705750970937,-65.96536934590162,,,,,NAD83,,,-45.0,152.4,1973.0,0,,470403,
gov:nb:8A-15,gov:nb,8A-15,,Yes,New Brunswick,47.65785204229181,-65.96408331136928,,,,,NAD83,,,-45.0,107.59440000000001,1973.0,0,,470403,
gov:nb:8A-16,gov:nb,8A-16,,Yes,New Brunswick,47.65735346875669,-65.96713689574541,,,,,NAD83,,,-45.0,107.28960000000001,1973.0,0,,470403,
gov:nb:8A-17,gov:nb,8A-17,,Yes,New Brunswick,47.657334010431896,-65.9687745108803,,,,,NAD83,,,-45.0,107.28960000000001,1973.0,0,,470403,
gov:nb:8A-18,gov:nb,8A-18,,Yes,New Brunswick,47.657772009125125,-65.96234019017662,,,,,NAD83,,,-45.0,148.1328,1973.0,0,,470403,
gov:nb:8A-19,gov:nb,8A-19,,Yes,New Brunswick,47.65807382268636,-65.96731600931162,,,,,NAD83,,,45.0,76.5048,1973.0,0,,470403,
gov:nb:8A-20,gov:nb,8A-20,,Yes,New Brunswick,47.65784738451107,-65.96892910118933,,,,,NAD83,,,45.0,78.0288,1973.0,0,,470403,
gov:nb:8A-21,gov:nb,8A-21,,Yes,New Brunswick,47.65786793464962,-65.96948801900783,,,,,NAD83,,,45.0,90.8304,1973.0,0,,470403,
gov:nb:8A-22,gov:nb,8A-22,,Yes,New Brunswick,47.65778013110079,-65.96995483637353,,,,,NAD83,,,45.0,76.2,1973.0,0,,470403,
gov:nb:8A-23,gov:nb,8A-23,,Yes,New Brunswick,47.65794423872752,-65.96847550299107,,,,,NAD83,,,45.0,76.5048,1973.0,0,,470403,
gov:nb:8A-24,gov:nb,8A-24,,Yes,New Brunswick,47.658104658564156,-65.968154388806,,,,,NAD83,,,45.0,103.9368,1973.0,0,,470403,
gov:nb:8A-25,gov:nb,8A-25,,Yes,New Brunswick,47.65890521516886,-65.96232866316025,,,,,NAD83,,242.0,-45.0,89.30640000000001,1974.0,0,,470404,
gov:nb:8A-26,gov:nb,8A-26,,Yes,New Brunswick,47.65744536521271,-65.96756196543528,,,,,NAD83,,49.0,-45.0,61.5696,1974.0,0,,470404,
gov:nb:8A-27,gov:nb,8A-27,,Yes,New Brunswick,47.65784457462328,-65.96831675545282,,,,,NAD83,,247.0,-45.0,63.3984,1974.0,0,,470404,
gov:nb:8A-28,gov:nb,8A-28,,Yes,New Brunswick,47.65767942710295,-65.96565592921081,,,,,NAD83,,83.0,-65.0,91.44,1974.0,0,,470404,
gov:nb:DDH 1,gov:nb,DDH 1,,Yes,New Brunswick,47.74087951442569,-65.88009240779368,,,,,NAD83,,,50.0,178.42991999999998,1955.0,0,,470407,
gov:nb:DDH 2,gov:nb,DDH 2,,Yes,New Brunswick,47.73987402168077,-65.87707758108,,,,,NAD83,,237.0,-45.0,116.7384,1955.0,0,,470407,
gov:nb:DDH 3,gov:nb,DDH 3,,Yes,New Brunswick,47.74002364242324,-65.87814247618792,,,,,NAD83,,12.0,-45.0,108.20400000000001,1955.0,0,,470407,
gov:nb:DDH 4,gov:nb,DDH 4,,Yes,New Brunswick,47.72563978931201,-65.8627696537803,,,,,NAD83,,,-45.0,83.82000000000001,1955.0,0,,470407,
gov:nb:DDH 5,gov:nb,DDH 5,,Yes,New Brunswick,47.72416188904899,-65.86388050455717,,,,,NAD83,,22.0,-45.0,76.8096,1955.0,0,,470407,
